201700,BMOL,50150,Biomolecular & Biomed Science,Adv. Research Techniques VI,Adv. Research Techniques VI,5,SEM_2,"This is a generic module that encompasses a range of courses in Advanced Research Techniques in Biomolecular Sciences to meet the training needs of graduate students in agreement with their supervisor(s) in the School of Biomolecular and Biomedical Sciences. These advanced level courses are offered by a range of institutes (typically external) that can offer specialized facilities and/or at industry training centres. The specific courses on offer vary from year to year, depending on the PhD student cohort and their specialist training needs.","Students will learn how to apply advanced level specialist techniques to the problems being addressed by their research project, as evidenced by results presented in seminars, annual reports and publications. The emphasis is on application of the specialised techniques to the student's research."
201700,BMOL,50110,Biomolecular & Biomed Science,Adv. Research Techniques II,Adv. Research Techniques II,5,SEM_2,"This is a generic module that encompasses a range of courses in Advanced Research Techniques in Biomolecular Sciences to meet the training needs of graduate students in agreement with their supervisor(s) in the School of Biomolecular and Biomedical Sciences. These advanced level courses are offered by a range of institutes (typically external) that can offer specialized facilities and/or at industry training centres. The specific courses on offer vary from year to year, depending on the PhD student cohort and their specialist training needs.","Students will learn how to apply advanced level specialist techniques to the problems being addressed by their research project, as evidenced by results presented in seminars, annual reports and publications. The emphasis is on application of the specialised techniques to the student's research."
201700,BMOL,40190,Biomolecular & Biomed Science,Multicellular Systems,Multicellular Systems,5,SEM_2,"Nearly all life science research is based on the use of multicellular systems, the model used depending on the field of research and the type of question to be answered. However, there is no such thing as a �perfect� model. It is therefore essential to understand the potential as well as the limitations of each model system. Moreover, nowadays additive manufacturing techniques such as 3D bioprinting offers the possibility to print tissue �at will�. In this module we will discuss in an inverted lecture context the pros and cons of major and minor model systems as well as investigating tissue engineering methodologies. We will discuss developmental biology models (e.g. Danio rerio), pharmalogical models (e.g. Mus musculus) alongside 3D cell biological models (e.g spheroids) and 3D bioprinting methodologies.","On successful completion of this module, students will: - have an extensive understanding of model systems and their characteristics;  - be able to identify the most suitable model for their needs; - have a good knowledge of tissue engineering methodologies; - be able to place model systems according to their field."
201700,NEUR,30070,Biomolecular & Biomed Science,Higher Cortical Function,Higher Cortical Function,5,SEM_2,"This module forms part of the core curriculum for the B.Sc. Neuroscience degree. The module is designed to give an in-depth knowledge to students on brain control of movement and higher cortical function and how this information is integrated in the central nervous system. Major topics covered include: motor cortex, lateral and medial motor pathways, posture, brainstem and spinal reflexes, basal ganglia, cerebellum, reticular activating system, thalamus, language and sleep. In addition students will be introduced to synaptic plasticity, learning and behaviour.","On completion of this module students should be able to:1. have an understanding of integrated nervous control of movement and higher cortical functions such as memory, emotion, behaviour and sleep.2. have an understanding of motor reflexes and posture as well as how dysfunction of the motor system affects these parameters.3. Provide experience of computer aided learning.4. Learn skills in basic physiological experimentation and recording and writing laboratory reports on such experimentation in a clear and scientific manner."
201700,NEUR,30060,Biomolecular & Biomed Science,Sensory Neuroscience,Sensory Neuroscience,5,SEM_2,"This module forms part of the curriculum for the B.Sc. degree in Neuroscience. The course describes in detail the anatomy and physiology of the sensory system and the main sensory pathways and transduction of sensory information. Emphasis is placed on the physiological processing of sensory information at the receptor level and in the sensory cortex. The module describes in detail the special senses with particular focus on the optics of the eye and central processing of vision, and also hearing, vestibular function, olfaction and gustation. The physiological basis of pain is also described. Some diseases of the senses are also alluded to. Practicals in sensory neuroscience, including the eye and ear are carried out during the semester.","On successful completion of the module students should be able to:  
1.	Understand the anatomy of sensory pathways and sensory receptors
2.	Demonstrate a comprehensive understanding of the optics and physiology of vision   
3.	Demonstrate a comprehensive understanding of the physiology of cutaneous receptors, hearing and balance, gustation and olfaction.    
4.	Demonstrate a comprehensive understanding of the physiology of pain.    
5. Acquire laboratory skills in measuring optic and auditory function, including the writing of laboratory reports."
201700,BIOC,40030,Biomolecular & Biomed Science,Advanced Cell Signalling,Advanced Cell Signalling,5,SEM_2,"This module will be an advanced course on mechanisms of intracellular signalling in higher eukaryotic systems and is core for stage 4 of the B.Sc degree in Biochemistry.  The course will focus on detailed consideration of the modes of signalling and mechanisms of desensitization by G protein coupled receptors through the heterotrimeric G proteins and downstream effectors.  In addition, the course will focus on key mechanisms and pathways of signalling by members of the monomeric low molecular mass guanine nucleotide binding proteins (LMMGPs) including the Ras, Rho, Rab, ARF/Sar and Ran subfamilies; on regulation, transactivation and integration of those signalling cascades by receptor tyrosine kinase- and GPCR-regulated systems.  Particular attention is paid to evaluating the structure/function relationship of the key signalling components and to the integration of the various signalling cascades.","On completion of this module students should be able to:
- Discuss the key modes of intracellular signalling in higher eukaryotes.
- Explain the diversity of signalling modalities within complex signalling cascades.
- Critically evaluate key molecular approaches to investigate mechanisms of intracellular signalling in higher eukaryotes.
- Critically evaluate recent advances in intracellular signalling in higher eukaryotes."
201700,BSEN,40420,Biosystems and Food Eng,Advanced Risk Assessment,Advanced Risk Assessment,5,SEM_2,,
201700,BSEN,30060,Biosystems and Food Eng,Quantitative Risk Assessment,Quantitative Risk Assessment for Human and Animal Health,5,SEM_2,"In this module you will be introduced to the basics of risk analysis describing each of its components. The methodology component, i.e. risk assessment, will then be described in more detail and will include an introduction to Risk Assessment software. Specific examples will be looked at including project management, public health, environmental (including water quality) and food safety risk assessment. Worked examples will be tailored to accommodate participating student interests (e.g. chemical and microbial risk assessment, environmental contamination, animal and public health issues). Each week you will undertake a practical focused on a specific risk question, intended to focus attention on formulating a risk assessment structure and solution.","Explain the difference between risk analysis and risk assessment. Explain the importance of hazard identification. Outline the steps to carrying out a risk assessment. Describe the principles of quantitative risk assessment (QRA). Develop a QRA model outline. Develop and evaluate a quantitative risk assessment problem using numerical data. Discuss, interpret, utilise and explain the meaning of numerical outputs."
201700,BSEN,20150,Biosystems and Food Eng,Agricultural Eng Principles,Agricultural Engineering Principles,5,SEM_2,"Mechanics: in this section you will be introduced to mechanical concepts such as force, moments, bending moments, stress and strain, that are used in the design of structures and machinery.  The focus will be on statics dealing with stationary objects.  You will also be introduced to basic concepts in fluid mechanics. Using these concepts you will learn to solve some simple problems in statics. 

Energy: In this section you will be introduced to principles of heat and energy transfer and energy conservation considering: units, dimensions, forms of energy, the application of conservation of energy, power generation and refrigeration. You will also be introduced to moist-air properties.
","On completion of this module students should be able to:
- explain and calculate basic mechanical properties such as forces, moments, compression, tension and bending for simple structures, solve simple problems in fluid mechanics;
- explain some basic principles of energy and apply the principle of conservation of energy to example problems;
- define elements and processes associated with the psychometric chart and use them to solve example problems;
- specify energy requirements and design simple ventilation systems for animal houses and storage facilities;
- show an understanding of the main concepts covered in the module.
"
201700,BSEN,20040,Biosystems and Food Eng,Biosys Eng Research Trends,Biosystems Engineering Research Trends,5,SEM_2,"For this project you will carry out a literature review and analysis on a subject relevant to Biosystems Engineering and/or Engineering Technology in agriculture. You select a project on a relevant subject of your choice. With guidance from your personal supervisor you will use library books, journals and documents as your principal sources, possibly supplemented by Internet material, to compile a literature review which should include discussion of theory, applications and analysis of the chosen subject. You will be required to make a short presentation to your peers and teaching staff on the subject of your literature review.

This module is a prerequisite for doing BSEN30410 Capstone Design Project, which is a core module for stage-4 Engineering Technology students.","On completion of this module students should be able to:- use the library for efficient academic research;- compile material from various sources into a report type document;- prepare a fully cross-referenced, reasoned description of a technical subject;- make a short presentation to a limited audience with suitable visual aids."
201700,BSEN,30020,Biosystems and Food Eng,Buildings and Environment,Buildings and Environment,5,SEM_2,"This module examines the design and construction of buildings for livestock production and the impact on the environment. Guidance is provided on planning and environmental legislation, design approach, minimum specifications, heating and ventilation, health and safety, environmental emissions, construction materials, building layouts and landscaping. The module provides an opportunity for international collaboration with students in the EU through peer review assessment of student videos.","On completion of this module students should be able to: Outline the design approach for buildings for animal production. Describe the relevant planning and environmental legislation. Outline the minimum specifications for agricultural buildings. Calculate key parameters for heating and ventilation. Highlight the main features of construction materials. Design the key building layouts (pig, poultry, cattle, sheep, horses). Recommend the appropriate siting of buildings into the landscape. Outline health and safety issues and environmental emissions associated with livestock buildings. Create a video with technical content for an international peer audience. Assess and provide feedback for content and clarity of videos created by international peers."
201700,BSEN,20010,Biosystems and Food Eng,Engineering & Surveying,Engineering and Surveying,5,SEM_2,"This module consists of two components: mechanics and surveying. In the mechanics section you will be introduced to mechanical concepts such as force, moments, bending moments, stress and strain, that are used in the design of structures and machinery. You will also be introduced to basic concepts in fluid mechanics. Using these concepts you will learn to solve some simple problems in statics. In the surveying section you will be introduced to the concepts and technologies of field surveying. Surveying methods and equipment such as chains, levels, theodolites and electronic distance measurement devices will be introduced and their use for land and building surveys will be studied.  Finally you will be introduced to the calculation of areas and volumes from survey data.  

This module is useful for anyone who may take BSEN30020 Buildings and Environment now or later.","On completion of this module students should be able to:
-	explain and calculate basic mechanical properties such as forces, moments, compression, tension and bending for simple structures, solve simple problems in fluid mechanics;
- describe and use basic surveying equipment; design and conduct a small survey of land or a building site; calculate simple site properties from survey data;
-  show an understanding of the main concepts covered in the module."
201700,BSEN,40210,Biosystems and Food Eng,Green Technologies Project,Green Technologies Project,5,SEM_2,"This module will introduce and critically assess the concept of �green technology�. During the module you will define this concept for yourself but in general terms it can be taken to include any biologically derived technology intended to support a sustainable society, such as biofuels, wetland treatment of contaminated water, microbiological and enzyme processing of foods, novel agriculture, forestry and marine resource utilisation. During the module you will consider what makes a technology �green�, the importance of the bioeconomy and issues of sustainability and social justice. In addition to technical knowledge, the module will address critical assessment of literature, the definition of design criteria and the formation of opinions. During the module you will use the knowledge you acquire, combined with critical thinking to prepare a review of a �green technology� that will address why it is �green�, the evidence to support such claims, its contribution to sustainability and the opinion you will form of the technology over the 12 weeks of the module.","On completion of this module students should be able to:
- Define and appraise a green technology in terms of its design, contribution to sustainability and role in the bioeconomy
- Synthesize evidence from academic and non-academic sources to evaluate a green technology
- Formulate, explain and defend an opinion on the bioeconomy, sustainability and a green technology"
201700,BSEN,40250,Biosystems and Food Eng,Global Cold Chain Safety,Global Cold Chain Safety,5,SEM_2,"Many foods require a cold chain (distribution, retailing, home storage) for product integrity. Topics covered include the cold chain, cold chain monitoring systems, hurdle technology, predictive microbiology and the fate of pathogens in the cold chain, freeze-chill & frozen cold chains; tracking & novel systems/applications; shelf life, safety & legislation.","On completion of this module students should be able to: Understand the effect of the cold chain on food product properties during distribution, retailing & storage at home; be familiar with predictive microbiology and how it relates to the cold chain."
201700,BSEN,10010,Biosystems and Food Eng,Biosys Eng Design Challenge,Biosystems Engineering Design Challenge,5,SEM_2,"The focus of this award-winning module is on designing and building a working bench-scale device that solves a practical problem (e.g. water recycling, air treatment, imaging systems) through the application of engineering science to biological materials and systems, i.e. Biosystems Engineering. Students work in assigned interdisciplinary groups and meet once per week with a mentor to create a design, source materials, fabricate, test and operate a prototype and report on the project. Safety, innovation and the use of biological and recycled materials within an allocated budget are important aspects. The module provides an opportunity for international collaboration with students in the EU and US through peer review assessment of student videos. Individual grades are assigned based on contribution to team activities throughout the semester.","On completion of this module students should be able to: Describe the principles of engineering design, time management and teamwork. Solve a practical engineering problem. Locate materials, construct and operate a working bench-scale device. Use effective communication skills in submitting a weekly project journal online, writing a group report, and presenting a poster. Create a video with technical content for an international peer audience. Assess and provide feedback for content and clarity of videos created by international peers."
201700,BSEN,40400,Biosystems and Food Eng,LCA Applications,LCA Applications,5,SEM_2,"This module is based around using industry standard LCA software to create an LCA model for a bioresource system (renewable energy system; food system, environmental system, agricultural system). Typical project examples are: (i) energy:biofuels; hydro; biorefinery; wind;wave;  photovoltaic; (ii) agriculture: meat; dairy; crops; poultry; feeds; (iii) food: fast-foods; process technology; drinks; and (iv) other bioresources. The module will consider the types of problems best addressed by LCA, activity data requirements, emission factors, characterization factors and comparison of atrributional LCA with other methods including consequential LCA.","(1) Explain the different approaches to LCA that are available, critically assess which is most appropriate for a particular problem; (2)	Develop a full LCA using industry standard LCA software, databases and characterisation methods, be able to critically assess and evaluate data and information sources and defend the choices made to develop the LCA model and interpret it; (3) Convey the meaning and implications of a complex system analysis in straightforward written and spoken English."
201700,BSEN,40470,Biosystems and Food Eng,Predictive Modelling & Risk As,Predictive Modelling and Risk Assessment,5,SEM_2,"The specific objectives of this module are: 
(i) to develop each participants capacity to design and generate informative experimental data,
(ii) to build skills in developing or selecting modelling structures appropriate to describe quantitatively chemical, microbiological and physical phenomena and develop capabilities for quantifying accurately the sources of stochasticity,
(iii) to make participants familiar with optimisation software and model simulation in research, that can be exploited for developing decision-making and quantitative risk assessment tools.
Theoretical lectures will be alternated with problem-based learning (PBL). Theoretical lectures will cover all the fundamentals and basic principles of predictive modelling. Additionally, PBL pedagogical tools will be used in which students will work in groups to solve realistic multifaceted problems with the use of computer programming software. These problems will include the construction of experimental designs, model development, regression analysis, sensitivity analysis and safety risk scenarios.
","By the end of the programme students will: 
(i) have attained a fundamental understanding of the substantial body of applied modelling, statistics and recent developments in the field of Predictive Modelling and Quantitative Risk Assessment of foods, 
(ii) have exercised personal responsibility and autonomous initiative in solving complex microbiological problems that are solved in a rigorous and professional approach, 
(iii) have engaged in critical dialogue and learned to criticise the broader implication of Applied Modelling approaches in Food Science through interactive teaching, 
(iv) have exploited available software packages and quantitative approaches for enriching current studies in the field in order to communicate results and innovations of research to peers.
"
201700,BSEN,40500,Biosystems and Food Eng,Hyperspectral imaging,Hyperspectral imaging,5,SEM_2,"This module is designed for students who wish to understand and become critically aware of the basic principles, practice and applications of hyperspectral imaging. Particular focus is given to the fundamentals of hyperspectral image acquisition and analysis. A series of lectures will inform about standard approaches and configurations for obtaining hyperspectral imaging data, spatial and spectral pre-processing methods and methods of data selection will be introduced. The extension of traditional chemometric tools (e.g. PCA, PLS, MCR) to hyperspectral data will be presented. Hands on hyperspectral image analysis using R/Matlab - The participants will be given a set of hyperspectral data to explore using chemometric tools developed in Matlab or R. Structured workshop sessions will also allow the students to visually experience the operation of various pieces of hyperspectral imaging equipment.","1.	understand basic principles of light-matter interaction at different wavelength ranges and spatial scales.
2.	Understand concept of hyperspectral image acquisition & distinction between different modalities 
3.	understand basic chemometric techniques, pretreatments and image analysis required in HSI� why and when to use them 
4.	ability to take HSI data from multiple samples, analyse the data using R to give meaningful results (i.e. quantification, interpretation) 
5.	ability to code analysis for dataset of multiple HSI images in R or Matlab 
"
201700,BSEN,30220,Biosystems and Food Eng,Soil Engineering,Soil Engineering,5,SEM_2,"This module is about soil mechanics and soil-water interactions. The topics considered are: soil classification, phase relations, soil failure theory, retaining walls, slope stability, foundation pressures, consolidation and compaction, water seepage, flow nets, drainage.","On completion of this module students should be able to:
-	solve basic problems of soil failure including retaining walls, slope stability and foundations;
-	solve basic problems of saturated water seepage in soils including drain spacing, flow-nets;
-  show an understanding of the main concepts covered in the module."
201700,BSEN,30310,Biosystems and Food Eng,The Bioeconomy,"The Bioeconomy; A strategy for sustainable fuel, material and chemical production",5,SEM_2,"This module will consider the physical characterization and chemistry of biorenewable feedstocks such as forestry residues, agricultural residues, bioenergy crops and organic municipal waste. The module will identify and explain the concepts of the varying conversion pathways for different biomass sources to bioproducts.  The module will describe the conversion pathways to produce bio-based end-products: fuels, platform chemicals to fine chemicals (food ingredients, cosmetics, pharmaceuticals), resins, coatings and plastics, bio-composites (packaging) and forest products. It will look at market development issues and challenges to deployment, including supporting policy frameworks and National and EU targets. Impacts of key factors supporting the development of the biobased economy (e.g., economics/finance, risks, laws and regulations) will also be assessed. A number of case studies (agricultural biomass, forestry biomass, valorisation technologies) will be looked at internationally.","On successful completion of this module, the student should be able to;
(1) Describe and identify the feedstocks pertinent to the Irish conditions that are classed for use in the role of biomass to bioproducts
(2) Understand the concept of the different biomass to bioproduct conversion pathways and what bioenergy markets each biomass can be used for.
(3) Describe the impact of factors supporting the development of renewable energy projects.
(4) Assess relevant renewable energy project case studies considering the influence of policy and markets.
"
201700,BSEN,30320,Biosystems and Food Eng,Food Process Engineering,Food Process Engineering,5,SEM_2,"In this module you will study the application of fluid flow, heat and mass transfer, and reaction kinetic principles to a range of unit operations employed in the processing and preservation of food products. Specific topics covered will include drying, pasteurisation, aseptic processing, microwave and dielectric heating, crystallisation, centrifugation, mixing, extraction, emulsification, centrifugation and process analytical technology. New and emerging technologies for the non thermal processing of foods and bioproducts will be reviewed. Physical, chemical and microbiological changes which occur in foods during processing will also be studied. Specific case studies will used to illustrate the processing technology presented in this module.","On completion of this module students should be able to:
- Describe the effects of processing technologies on the main physical, chemical and microbiological properties of food products. 
- Explain the function and operation of the unit operations studied.
- Apply appropriate engineering tools and methods to solve numerical problems related to these operations and processes.
- Use basic equations to analyse and design food engineering processes and  equipment."
201700,BSEN,30520,Biosystems and Food Eng,Sensors and Sensing Systems,Sensors and Sensing Systems,5,SEM_2,"This module covers modern sensors and advanced measurement systems for a wide range of applications. Basic theory and general measurement principle and concepts are introduced.  Physical parameters of interest, available methods and appropriate sensor solutions for measurement are outlined. Data acquisition, management and processing technologies are outlined. Particular focus on imaging based and intelligent measurement and monitoring techniques. Industry case studies are included to enhance students learning experience in the design and applications of the technologies covered.","On completion of this module students should be able to:
-	demonstrate an understanding of the principles of sensor measurement systems including imaging based measurement systems;
-	understand and analyse data provided by a range of sensor and sensing systems;
-	demonstrate an understanding of the fundamental limitations of a range of sensing and imaging  techniques;
-	propose and assess a range of solutions to a sensing and sensing systems application against appropriate technical criteria.
"
201700,BSEN,30530,Biosystems and Food Eng,Numerical Methods for Agricult,Numerical Methods for Agricult,5,SEM_2,"To solve many agricultural technical problems they need to be modelled mathematically.  These mathematical models can then be solved sometimes analytically but more often numerical solutions are required.  In this module students will learn how to apply numerical methods to solving a range of such problems.
Equation roots:  bisection, Regula Falsi, Newton-Raphson.  Optimisation: simplex method, curve fitting.  Simultaneous equations:  Gaussian elimination, Gauss-Seidel. Integration: Simpson�s rule.  Differential equations: Euler, Runge-Kutta, finite differences, Crank-Nicolson, stability. 
Simulation techniques will also be introduced.
","On successful completion of this module the student will have:
�	gained useful experience numerically solving a range of problems;
�	have an appreciation of the defects of numerical techniques especially stability and accuracy issues;
�	gained some insights into simulation techniques.
"
201700,BSEN,40350,Biosystems and Food Eng,Energy Systems Integration,Energy Systems Integration,5,SEM_2,"Choice awareness of energy resources. Methods for energy demand and supply characterisation (including forecasting). Laws and regulations for local energy production.  Micro-generation, cogeneration, tri-generation, and poly-generation systems; energy flows, low-carbon/renewable energy systems, energy systems integration, and bases for sustainable energy systems. Methods and tools for hybrid energy systems integration to provide specified service loads (viz., electricity, heating, and cooling). Energy infrastructure; centralized vs. decentralized systems; on-shore and off-shore systems. Energy demand and supply modelling: simulation, econometric and other forms of parameter estimation, input-output modelling, and integrated systems modelling and optimization. Design and analyses based on special purpose computer tools with capability for integration of renewable energy resources and/or conversion technologies for multiple energy systems/sectors (viz. electricity, heat, transport etc.).","Upon successful completion of this module, students will be able to:(1)	Describe and characterise energy supply and demand, and the main energy technologies for electricity, heating and cooling;    (2)	Describe technology and technologic solutions integration (energy systems design) with specific focus on renewable and sustainable energy systems (including micro-generation, cogeneration and tri-generation); (3)	Analyse and optimize integrated energy systems as basis for creation of intelligent energy systems."
201700,BSEN,40510,Biosystems and Food Eng,Precision Livestock Management,Precision Livestock Management,5,SEM_2,,
201700,BSEN,40520,Biosystems and Food Eng,Optical Sensing Technology,Optical Sensing Technology,5,SEM_2,,
201700,BSEN,30030,Biosystems and Food Eng,Air Pollution,Air Pollution,5,SEM_2,"This module is delivered fully online and covers the measurement, abatement and dispersion modelling of atmospheric emissions from a variety of sources. Topics include: Air pollution and human health; Legislation; Sources of air pollution; Measurement techniques; Air pollution control systems; Meteorology; Climate change; Atmospheric dispersion modelling. The module will include online lectures, videos and demonstrations by the lecturers, interactive learning reinforcement quizzes, and interactive discussion boards relating to air pollution problems.","At the end of this module, students will be able to: Describe the impact of air pollution on human health; Outline the regulatory standards and legal aspects of air pollutant emissions; Describe the major sources of air pollution; Explain the principles of meteorology and climate change; Outline the main methods for measuring concentrations of gases and odours; Describe the operation of air pollution control systems; Explain the principles of atmospheric dispersion modelling; Apply mathematical equations to solve air pollution problems.
"
201700,ACC,20020,Business,Management Accounting,Management Accounting,5,SEM_2,"Management needs to plan, control and make decisions to achieve organizational objectives. The purpose of management accounting is to assist management in achieving these organizational objectives by providing the relevant financial and non-financial information.  Topics to be dealt with range from an understanding of cost behaviour, cost estimation, and cost-volume-profit analysis, through to costing systems including activity-based costing to budgetary planning and control, and standard costing and variance analysis.","At the end of this module, students should be able to:
(i)	Discuss the role, purpose and organizational context of Management Accounting 
(ii)	Discuss the information needs of managers, and the role of management accounting information for strategic decision-making, planning and control of operations
(iii)	Discuss, explain, apply, undertake and critically evaluate fundamental managerial accounting practices with specific reference to budget setting, budgetary control, cost accounting and cost management, decision-making and cost-volume-profit analysis.
(iv)	Discuss and explain how management accounting information affects behaviour
(v)	Discuss and explain recent developments in management accounting.
"
201700,ACC,2002G,Business,Financial Accounting II,Financial Accounting II,5,SEM_2,"This module looks further into specific aspects of accounting. It includes the in-depth study of accounting principles and valuation policies included in Spain's General Accounting System. It also covers the study and analysis of the key elements of equity and corporate results, equity balances, VAT posting and tax on profit.   Other areas include the drawing up, approval and deposit of Annual Accounts. Students will also study cash flow, solvency and debt ratios. 
Este curso es una profundizaci�n de aspectos contables concretos. Aprendizaje detallado de los principios contables y de las normas de valoraci�n establecidas en el PGC espa�ol. Estudio y an�lisis de los elementos m�s representativos del patrimonio y de los resultados de la empresa. Equilibrios patrimoniales, contabilizaci�n del IVA y del impuesto sobre beneficios. Elaboraci�n, aprobaci�n y dep�sito de las Cuentas Anuales. Estudio de ratios de liquidez, solvencia y endeudamiento.","On completion of this module students should be able to:
Record complex economic transactions using the double entry system.  
Understand Spanish accounting standards included in valuation policies.  
Draw up and interpret balance, profit and loss sheets, the statement of changes in net worth, annual reports and cash flow statements.
Registrar transacciones econ�micas complejas utilizando el sistema de partida doble.
Comprender la normativa contable obligatoria espa�ola, detallada espec�ficamente en las normas de valoraci�n.
Preparar e interpretar el Balance, la Cuenta de Resultados, el Estado de Cambios en el Patrimonio Neto, la Memoria y el Estado de Flujos de Efectivo.
"
201700,HRM,30100,Business,Foundations in Inter'l HRM,Foundations in Inter'l HRM,5,SEM_2,"The module is designed to provide students with an opportunity to explore critical areas of international human resources management. Student will attend classes on core topic. These will include: globalisation and multinationals; strategy, structure and HRM in multinationals; managing across cultures; employee voice and union recognition; recruiting and selecting international managers; reward and performance management systems in MNCs. They will also a team-based assignment related to these topics. Additionally, they will sit an end-of-semester examination paper.
","On completion of the module, students will be able to:
1. Identify and explain the fundamental components of managing people in MNCs;
2. Critically assess HRM strategies in MNCs, their shaping forces and their potential contribution to the success of a global business;
3. Reflect analytically on the formulation and dissemination of HRM practices in MNCs operating in different locations;
4. Demonstrate a good understanding of significant and specific areas of international HRM strategy and practice."
201700,ACC,20030,Business,Financial Accounting - PPP,"Financial Accounting - Principles, Practice and the Profession",5,SEM_2,"This module introduces material that is especially relevant and interesting for students who wish to pursue a career in professional accountancy. 
 The module builds on the understanding of accrual accounting first established in Financial Accounting 1 (ACC10040) using concepts and definitions from the IASB Conceptual Framework. The module will require students to reflect on the role of judgement, and the effect of accrual accounting, on accounting information using mini-cases.
 Accounting Information Systems (AIS) are the core component of every organization�s information system. In this module, students will learn about the nature, purpose and mechanics of these systems. Students will be introduced to the SAP accounting system.
 There are many ethical dilemmas for accountants at all levels of the accounting profession. In this module, students will learn about the major ethical questions in accountancy with a special emphasis on the financial crises. Students will be required to analyse ethical dilemmas in accounting using the theories of moral philosophy and using the accountancy profession�s code of ethics.
 
","After completing this part of the module, a student should be able to:
 -	Describe the Financial Reporting Environment.  -	Analyse the possible incentives and conflicts of interest that exist in the Financial Reporting System.-	Describe how International Accounting Standards are set.-	Identify the purpose of the IASB Conceptual Framework.-	Explain how accrual accounting effects financial accounting information and why it is important in the conceptual framework.-	Identify the definition of the objective of financial reporting, the qualitative characteristics of useful information, the elements of financial statements and the recognition criteria that are used in the conceptual framework.  -	Compare accrual accounting to cash flow accounting in relation to the characteristics of the information produced.-	Draw diagrams of how accounting transactions are recognised under accrual accounting. -	Review how accrual accounting transactions are recorded in the double-entry system and how they impact on the income statement and cash flows.-	Describe earnings management and its relationship with accrual accounting. -	Analyse how recording certain transactions using accrual accounting impacts on the information produced.-	Develop solutions to accounting problems using accrual accounting and analyse whether those solutions provide useful information for decision makers.Part 2 � Accounting Information Systems and Accounting Analytics 
After completing this part of the module a student should be able to:-	Define an Accounting Information System (AIS) and describe its basic functions.-	Describe the major business processes present in most companies.-	Discuss how organizations use enterprise resource planning (ERP) systems to process transactions and provide information.-	Describe the four parts of the data processing cycle and the major activities in each.-	Document an accounting process using Data Flow Diagrams, Flow Charts and Business Process Diagrams.-	Describe the basic business activities and related information processing operations performed in the revenue cycle on the SAP byDesign Accounting System.-	Recognise the major business documents used in the revenue cycle.-	Identify major threats in the revenue cycle, and evaluate the adequacy of various control procedures for dealing with those threats.-	Explain the difference between a subsidiary ledger and the general ledger. -	Prepare journal entries to record sales and payments from customers in the receivables control account and in the receivables ledger.-	Prepare T accounts for the receivables control account and in the receivables ledger.Part 3 � Accounting Ethics and the Accounting Profession
-	Discuss the major ethical problems that affect the accounting profession.-	Briefly explain the theories of ethical decision making that are proposed by moral philosophers.-	Identify and explain the fundamental principles in the accounting profession�s code of ethics. -	Analyse an ethical dilemma in accounting using an ethical decision making process."
201700,BMGT,2003G,Business,Logistics & Operations Mgt,Logistics & Operations Management,5,SEM_2,"The intention of the Module is to demonstrate the central role of logistics and supply chain management in the 21st Century. This module aims to provide advanced insights into the theory, practices processes, and current thinking in logistics and supply chain management as well as to give the student an array of supply chain management skills such as the ability to apply theory to practice, to critically analyse current practice and theory, and to manage supply chains.","On completion of this module students should be able to:
- Explain how supply chain management affects companies and industries
- Apply key supply chain management concepts
- Critically appraise the current theory of supply chain management 
- Critically analyse the performance of supply chain companies
- Discuss and link current affairs issues in supply chain management
- Display creative thinking skills including integrating differing streams of knowledge"
201700,BMGT,30130,Business,Global Industry Analysis,Global Industry Analysis,5,SEM_2,"Global Industry Analysis
The term globalisation has been used to describe a series of economic, geographical, social, and cultural processes that involve greater integration and homogeneity at an international level.  As a business module, the focus of this course relates specifically to the economic and geographical characteristics of globalisation and, at a practical level, its implications for business with specific reference to the analysis of different inndustries at a global level. Given the current global financial crisis, it appears that the economic gains of globalisation in the post World War 2 years may be rolled back as nation state protectionism raises its ugly head, despite the rhetorical protestations to the contrary by the G20 countries. The objective of this course is to provide the business student with sufficient knowledge encompassing globalisation perspectives and their impact at an industrial / sectoral level, and in so doing, allow the students to have a multi-aspect understanding of globalisation particular how it pertains to international business today. The key subjects covered include: theories and processes of globalisation, the state and economic policies, the role of technology,  MNEs (multinational enterprises) and global production networks, the state and MNEs, and industry / sector analyses of the agrifood industries, the clothing industries, the auto sector, the semiconductor industry, financial services and logistics, and the role of culture.","On completion the students should be able to:
- Understand and analyse the fundamental dynamics of the global economy with respect to the underlying determinants of globalisation and be able to discuss the positives and negatives of the globalisation argument.
- Explain the critical role of state sovereignty, international organisations and multinational corporations in the pursuance of political and economic globalisation.
- Understand globalisation with respect to global MNE production and service networks.
- Understand the critical role of technology as a process of globalisation.
- Analyse globalisation as a force across a number of sectors such as the agrifood industries, the clothing industries, the auto sector, the semiconductor industry, financial services and logistics.
- Undesratnd all the above in context through doing a project on a specific global industry."
